Photo,rating
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_330_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_331_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_332_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_333_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_334_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_335_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_336_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_337_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_338_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_339_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_340_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_341_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_342_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_343_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_344_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_345_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_346_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_347_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_348_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_349_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_350_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_351_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_352_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_353_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_354_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_355_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_356_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_357_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_358_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_359_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_360_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_361_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_362_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_363_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_364_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_365_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_366_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_367_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_368_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_369_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_370_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_371_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_372_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_373_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_374_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_375_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_376_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_377_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_378_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_379_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_380_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_381_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_382_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_383_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_384_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_385_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_386_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_387_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_388_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_389_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_390_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_391_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_392_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_393_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_394_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_395_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_396_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_397_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_398_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_399_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_400_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_401_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_402_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_403_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_404_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_405_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_406_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_407_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_408_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_409_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_410_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_411_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_412_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_413_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_414_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_415_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_416_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_417_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_418_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_419_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_420_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_421_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_422_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_423_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_424_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_425_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_426_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_427_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_428_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_429_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_431_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_432_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_433_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_434_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_435_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_436_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_437_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_438_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_439_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_440_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_441_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_442_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_443_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_444_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_445_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_446_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_447_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_448_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_449_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_450_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_451_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_452_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_453_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_454_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_455_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_456_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_457_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_458_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_459_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_460_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_461_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_462_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_463_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_464_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_465_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_466_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_467_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_468_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_469_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_470_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_471_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_472_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_473_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_474_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_475_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_476_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_477_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_478_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_479_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_480_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_481_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_482_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_483_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_484_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_485_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_486_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_487_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_488_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_489_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_490_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_491_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_492_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_493_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_494_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_495_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_496_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_497_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_498_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Sumit2\Sumit_Segmented\sumit_499_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_100_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_101_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_102_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_103_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_104_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_105_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_106_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_107_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_108_face_1.jpg,6
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_109_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_10_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_110_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_111_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_112_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_113_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_114_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_115_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_116_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_117_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_118_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_119_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_11_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_120_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_121_face_1.jpg,5
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_122_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_123_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_124_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_126_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_127_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_129_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_12_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_130_face_1.jpg,1
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_131_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_132_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_133_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_134_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_135_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_136_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_137_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_138_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_139_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_13_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_140_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_141_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_142_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_143_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_144_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_145_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_146_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_147_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_148_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_149_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_14_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_150_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_151_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_152_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_153_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_154_face_1.jpg,7
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_156_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_158_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_159_face_1.jpg,4
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_15_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_160_face_1.jpg,3
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_162_face_1.jpg,2
C:\Users\Arth\OneDrive\Desktop\CameraSnaps\Arth\Arth_segmented\photo_163_face_1.jpg,2
